"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","時代","種別","主な遺構/概要","主な出土品","経度","緯度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明","色"
1320201700,13202,"17","たちかわしやかたあと","立川氏館跡","立川市 柴崎町四丁目","[中世][近世]","包蔵地・城館","[中世][近世]土塁 堀 礎石建物 掘立柱建物 地下式横穴 井戸 溝 土坑","陶磁器 板碑 古銭 経石 瓦",139.4023111,35.69080339,"0","0","0","0","0","0","1","1","0","lightblue"
1320201900,13202,"19","だいのしたいせき","台の下遺跡","立川市 富士見町三丁目","[縄文時代][奈良時代][平安時代][中世][近世]","集落","[平安時代]住居 土坑 [近世]水路 [時代不明]柱穴 溝状遺構","縄文土器 土師器 須恵器 陶磁器 緑釉陶器 灰釉陶器 鉄製品",139.3898832,35.69630088,"0","1","0","0","1","1","1","1","0","lightblue"
1320202000,13202,"20","しもおおわだいせき","下大和田遺跡","立川市 柴崎町三丁目 柴崎町四丁目 錦町二丁目 錦町五丁目","[縄文時代（中期）][奈良時代][平安時代][近世]","集落","[旧石器時代]礫群 [縄文時代]土坑 ピット 埋甕 [奈良時代][平安時代]住居 掘立柱建物 土坑 ピット 溝状遺構 他","縄文土器 石器 土師器 須恵器 灰釉陶器 陶磁器 鉄製品",139.4104825,35.6913935,"0","1","0","0","1","1","0","1","0","lightblue"
1320400100,13204,"1","あいしーゆーこうないいせきぐん","ICU構内遺跡群","三鷹市 大沢三丁目","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代][近世]","集落","[旧石器時代]ユニット　礫群　[縄文時代]住居　小竪穴　土坑　配石","石器　縄文土器　石器　土製円板　耳栓　土偶　土師器　陶磁器",139.5281783,35.6866886,"1","1","0","0","1","1","0","1","0","lightblue"
1320400200,13204,"2","のがわこうえんいせき","野川公園遺跡","三鷹市 大沢三丁目","[旧石器時代][縄文時代（中期）][近世]","包蔵地","","縄文土器　陶磁器",139.5294654,35.68325278,"1","1","0","0","0","0","0","1","0","lightblue"
1320400500,13204,"5","さかしたいせき","坂下遺跡","三鷹市 大沢六丁目","[縄文時代（中期）][近世]","包蔵地","","縄文土器　石器　陶磁器",139.5272323,35.68011585,"0","1","0","0","0","0","0","1","0","lightblue"
1320400600,13204,"6","でやまいせき","出山遺跡","三鷹市 大沢二丁目","[旧石器時代][縄文時代（早期～後期）][古墳時代][近世]","集落","[旧石器時代]ユニット　礫群　[縄文時代]住居　小竪穴　集石　集石土坑　炉穴　土坑　溝状遺構","石器　縄文土器　石器　土師器　須恵器　カワラケ　陶磁器",139.5331371,35.67883908,"1","1","0","1","0","0","0","1","0","lightblue"
1320400800,13204,"8","あいそううらいせき","相曽浦遺跡","三鷹市 大沢二丁目","[縄文時代（前期～中期）][近世]","包蔵地","集石　配石　溝状遺構","縄文土器　石器　陶磁器",139.5311942,35.67851858,"0","1","0","0","0","0","0","1","0","lightblue"
1320401200,13204,"12","てんもんだいこうないいせき","天文台構内遺跡","三鷹市 大沢二丁目","[旧石器時代][縄文時代（早期～中期）][奈良時代][平安時代][近世]","集落","[旧石器時代]ユニット　礫群　性格不明遺構　[縄文時代]住居　集石　集石土坑　土坑　[時代不明]ピット","石器　縄文土器　石器　土師器　陶磁器",139.5359284,35.67582296,"1","1","0","0","1","1","0","1","0","lightblue"
1320401400,13204,"14","ふるはちまんいせき","古八幡遺跡","三鷹市 大沢二丁目　 大沢五丁目","[旧石器時代][縄文時代（早期～晩期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地","[縄文時代]集石","石器　縄文土器　石器　土器片錘　陶磁器　石臼　木製高杯　ガラス製品　銭貨　種子材",139.5358014,35.67239775,"1","1","0","1","1","1","1","1","0","lightblue"
1320401600,13204,"16","しみずばしいせき","清水橋遺跡","三鷹市 大沢四丁目","[縄文時代（中期）][奈良時代][平安時代][近世]","包蔵地","","縄文土器　石器　須恵器　カワラケ　陶磁器(灰釉・青磁）",139.5407272,35.66787721,"0","1","0","0","1","1","0","1","0","lightblue"
1320401800,13204,"18","はらいせき","原遺跡","三鷹市 大沢一丁目","[旧石器時代][縄文時代（草創期～中期）][近世]","集落","[旧石器時代]ユニット　礫群　[縄文時代]住居　集石　集石土坑　溝状遺構　[時代不明]ピット","石器　縄文土器　石器　土製円板　人形状土製品　陶磁器　銭貨",139.5407709,35.67571175,"1","1","0","0","0","0","0","1","0","lightblue"
1320402000,13204,"20","はねざわだいいせき","羽根沢台遺跡","三鷹市 大沢一丁目　 大沢四丁目","[旧石器時代][縄文時代（早期～中期）][近世]","集落","[旧石器時代]ユニット　礫群　[縄文時代]集石　集石土坑　炉穴　[時代不明]土坑　ピット　溝状遺構","ナイフ形石器　斧形石器　敲石　台石　礫　縄文土器　打斧　磨斧　石皿　磨石　スタンプ形石器　けつ状耳飾　陶磁器　銭貨",139.5404034,35.66997304,"1","1","0","0","0","0","0","1","0","lightblue"
1320402200,13204,"22","おとうざかおうけつぼぐん","御塔坂横穴墓群","三鷹市 大沢四丁目","[古墳時代][奈良時代][近世]","横穴墓","","土師器　須恵器　人骨　陶器",139.5434357,35.66708379,"0","0","0","1","1","0","0","1","0","lightblue"
1320402300,13204,"23","ながくぼいせき","長久保遺跡","三鷹市 新川六丁目","[旧石器時代][縄文時代（早期・中期）][近世]","包蔵地","[旧石器時代]ユニット　[縄文時代]土坑　[近世]土坑　ピット　地下室　溝　[時代不明]皿鉢状遺構","石器　縄文土器　石器　陶磁器　ガラス製品",139.5651184,35.68168289,"1","1","0","0","0","0","0","1","0","lightblue"
1320402400,13204,"24","ながしまいせき","長嶋遺跡","三鷹市 新川三丁目　 新川六丁目","[旧石器時代][縄文時代（早期・中期～後期）][近世]","集落","[旧石器時代]ユニット　礫群　[縄文時代]集石　炉穴　陥し穴　[時代不明]ピット　溝状遺構","石器　縄文土器　陶磁器　石製品　銭貨　人骨",139.5677619,35.67933557,"1","1","0","0","0","0","0","1","0","lightblue"
1320402500,13204,"25","みなみだいいせき","南台遺跡","三鷹市 新川六丁目","[縄文時代（前期～中期）][平安時代][近世]","包蔵地","","縄文土器　須恵器　磁器",139.5652209,35.67565823,"0","1","0","0","0","1","0","1","0","lightblue"
1320402600,13204,"26","まるいけいせき","丸池遺跡","三鷹市 新川二丁目 新川三丁目 新川五丁目","[旧石器時代][縄文時代（前期～中期）][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]ユニット [縄文時代]住居 集石土坑 配石 [時代不明]土坑 溝状遺構","石器 縄文土器 石器 土師器 須恵器 カワラケ",139.571823380309,35.6774360619802,"1","1","0","0","1","1","1","1","0","lightblue"
1320402700,13204,"27","しまやしきいせき","島屋敷遺跡","三鷹市 新川四丁目 新川五丁目","[旧石器時代][縄文時代（早期～中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]ユニット 礫群 [縄文時代]集石 陥し穴 [時代不明]掘立柱建物 ピット 柱穴 地下室 井戸 水田 溝状遺構","石器 縄文土器 石器 土師器 須恵器 板碑 陶磁器 瓦 石製品 金属製品 木製品",139.571480058865,35.6746948638498,"1","1","0","1","1","1","1","1","0","lightblue"
1320402800,13204,"28","しもはらびーいせき","下原B遺跡","三鷹市 大沢五丁目 大沢六丁目","[旧石器時代][縄文時代（前期～後期）][中世][近世]","集落・その他の墓","墓形態：L字型 [旧石器時代]礫群 焼土遺構 [縄文時代]住居跡 集石土坑 焼土跡 陥し穴 [中世]地下式坑 土坑 [時代不明]溝状遺構 ピット 皿鉢状遺構","ナイフ形石器 スクレイパー 縄文土器 石器 土器 陶磁器類",139.531342084976,35.6733467630983,"1","1","0","0","0","0","1","1","0","lightblue"
1320402900,13204,"29","てんじんやまいせき","天神山遺跡","三鷹市 新川二丁目","[縄文時代（早期・中期）][近世]","包蔵地","[近世]墓 [時代不明]ピット 土坑 溝状遺構","縄文土器 陶磁器 カワラケ 鉄製品 人骨 銭貨",139.576114914733,35.6754559488085,"0","1","0","0","0","0","0","1","0","lightblue"
1320403000,13204,"30","きたのいせき","北野遺跡","三鷹市 北野四丁目","[旧石器時代][縄文時代（草創期～後期）][古墳時代][近世]","集落","[旧石器時代]ユニット 礫群 [縄文時代]住居 集石 炉穴 土坑 溝状遺構 [時代不明]集石土坑 ピット","縄文土器 石器 土錘 土製円板 耳栓 土師器 陶器 カワラケ 瓦 碁石 泥人形",139.57930990106,35.6736343807408,"1","1","0","1","0","0","0","1","0","lightblue"
1320403100,13204,"31","しりつだいごちゅうがっこういせき","市立第五中学校遺跡","三鷹市 新川一丁目 新川四丁目","[旧石器時代][縄文時代（早期～中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]ユニット 礫群 [縄文時代]住居 集石 集石 土坑 [時代不明]土坑 溝状遺構","縄文土器 石器 土錘 土製円板 耳栓 土偶 弥生土器 土師器 須恵器 陶磁器 カワラケ 玉類 銭貨",139.576872061371,35.6710462028253,"1","1","1","1","1","1","1","1","0","lightblue"
1320403200,13204,"32","あずまいせき","東遺跡","三鷹市 中原二丁目 新川一丁目 新川四丁目","[旧石器時代][縄文時代（中期）][古墳時代][近世]","包蔵地","[時代不明]溝状遺構","縄文土器 土師器 陶磁器 碁石 泥人形 銭貨",139.572580525637,35.6692053884358,"1","1","0","1","0","0","0","1","0","lightblue"
1320403300,13204,"33","なかせんがわいせき","中仙川遺跡","三鷹市 中原一丁目 新川一丁目","[旧石器時代][縄文時代（早期・中期）][近世]","包蔵地","[時代不明]皿状遺構","石器 縄文土器 陶磁器 ガラス製品",139.577352712441,35.6664719818901,"1","1","0","0","0","0","0","1","0","lightblue"
1320403400,13204,"34","にしざんやいせき","西山谷遺跡","三鷹市 中原一丁目","[縄文時代（中期）][奈良時代][平安時代][近世]","包蔵地","","縄文土器 土師器 陶器",139.581163594485,35.6650494564809,"0","1","0","0","1","1","0","1","0","lightblue"
1320403500,13204,"35","きゅうでんさかいいせき","給田境遺跡","三鷹市 北野四丁目","[縄文時代（早期・中期）][奈良時代][平安時代][近世]","包蔵地","","縄文土器 土師器 陶磁器 カワラケ",139.584665485527,35.6713529995003,"0","1","0","0","1","1","0","1","0","lightblue"
1320403600,13204,"36","うちでいせき","内出遺跡","三鷹市 中原三丁目","[縄文時代（中期）][近世]","包蔵地","[時代不明]ピット 溝状遺構","縄文土器 石器 土師器 陶磁器 カラワケ 瓦 土製品",139.569042466527,35.6718500828739,"0","1","0","0","0","0","0","1","0","lightblue"
1320403700,13204,"37","なかじまいせき","中嶋遺跡","三鷹市 中原三丁目 中原四丁目","[縄文時代（前期～後期）][近世]","包蔵地","","縄文土器 石器 土師器 陶磁器 銭貨 獣骨",139.566812702979,35.6704604933254,"0","1","0","0","0","0","0","1","0","lightblue"
1320403800,13204,"38","なかはらいせき","中原遺跡","三鷹市 中原四丁目","[旧石器時代][縄文時代（前期～中期）][奈良時代][平安時代][中世][近世]","包蔵地・陣屋","[中世]溝状遺構 [時代不明]畝状遺構","石器 縄文土器 石器 須恵器 カワラケ 瓦 土鍋 陶磁器 鉄製品 泥人形 銭貨",139.566847035385,35.667978155259,"1","1","0","0","1","1","1","1","0","lightblue"
1320403900,13204,"39","なかにしいせき","中西遺跡","三鷹市 中原四丁目","[旧石器時代][縄文時代（中期）][近世]","包蔵地","[縄文時代]集石 [時代不明]溝状遺構","石器 縄文土器 陶磁器",139.568632313313,35.6677550202174,"1","1","0","0","0","0","0","1","0","lightblue"
1320404300,13204,"43","たきさかいせき","滝坂遺跡","三鷹市 中原一丁目 中原二丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[旧石器時代]ユニット 礫群 [縄文時代]住居 集石 炉穴 土坑 [時代不明]ピット 溝状遺構","石器 縄文土器 石器 弥生土器 土師器 陶器 泥人形 泥面子 銭貨 骨片",139.575636098671,35.664854205792,"1","1","1","1","1","1","0","1","0","lightblue"
1320404400,13204,"44","こばんづか","古判塚","三鷹市 牟礼五丁目 牟礼七丁目","[縄文時代（中期）][近世]","包蔵地","[時代不明]溝状遺構","縄文土器 石器 土師器 須恵器 陶磁器 泥面子",139.574704387231,35.6844999844124,"0","1","0","0","0","0","0","1","0","lightblue"
1320404500,13204,"45","むこうはらいせき","向原遺跡","三鷹市 牟礼五丁目 牟礼六丁目","[縄文時代（中期）][近世]","包蔵地","[時代不明]溝状遺構","縄文土器 土師器 陶磁器 ガラス製品",139.578995921655,35.6865914140537,"0","1","0","0","0","0","0","1","0","lightblue"
1320404600,13204,"46","むれいせき","牟礼遺跡","三鷹市 牟礼一丁目 牟礼二丁目 牟礼三丁目","[縄文時代（中期）][近世]","包蔵地","[時代不明]皿鉢状遺構","縄文土器 土師器 陶磁器 カワラケ 土製品",139.582794531217,35.6884691761277,"0","1","0","0","0","0","0","1","0","lightblue"
1320404700,13204,"47","しもほんじゅくいせき","下本宿遺跡","三鷹市 牟礼一丁目","[縄文時代（中期）][近世]","包蔵地","","縄文土器 土師器 陶磁器",139.586034036801,35.6851413617852,"0","1","0","0","0","0","0","1","0","lightblue"
1320404800,13204,"48","いのかしらいせきぐんえーいせき","井の頭池遺跡群A遺跡","三鷹市 井の頭四丁目 井の頭五丁目","[旧石器時代][縄草][縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]ユニット 礫群 [縄文時代]住居 小竪穴 集石 集石土坑 炉穴 土坑 ピット 配石 溝状 遺構","石器 縄文土器 石器 弥生土器 土師器 須恵器 板碑 陶磁器",139.575481754201,35.6984233956942,"1","1","1","1","1","1","1","1","0","lightblue"
1320405400,13204,"54","かんだじょうすいげんいせき","神田上水源遺跡","三鷹市 井の頭二丁目 井の頭三丁目","[縄文時代（中期）][近世]","包蔵地","","縄文土器 石鏃 石器 須恵器 カワラケ 陶磁器 土製玩具",139.581661565081,35.6924565903627,"0","1","0","0","0","0","0","1","0","lightblue"
1320405500,13204,"55","たまがわどおりひがしいせき","玉川通東遺跡","三鷹市 井の頭一丁目","[縄文時代（早期～中期）][近世]","包蔵地","[時代不明]土坑 溝状遺構","縄文土器 陶磁器 土製玩具",139.588596686282,35.687632631074,"0","1","0","0","0","0","0","1","0","lightblue"
1320500500,13205,"5","さとうづか","佐藤塚","青梅市 成木八丁目","[近世]","石灰窯跡・墓地","","五輪塔",139.216478990461,35.8270749731605,"0","0","0","0","0","0","0","1","0","lightblue"
1320501000,13205,"10","なかざと（あんらくじまえ）（えぬ-5）いせき","中里（安楽寺前）(N-5)遺跡","青梅市 成木一丁目","[縄文時代（前期）][平安時代][中世][近世]","包蔵地","[中世]溝","縄文土器　土師器　須恵器　陶磁器（白磁・青磁）　木製品（杭）",139.275670792309,35.8382472952626,"0","1","0","0","0","1","1","1","0","lightblue"
1320506300,13205,"63","ちゃどうやきかまあと","茶道焼窯跡","青梅市 日向和田二丁目","[近世]","窯","","陶器",139.235303438511,35.7828397602259,"0","0","0","0","0","0","0","1","0","lightblue"
1320506900,13205,"69","もりしたじんやあと","森下陣屋跡","青梅市 森下町","[近世]","屋敷","陣屋","",139.249070680091,35.7902201154419,"0","0","0","0","0","0","0","1","0","lightblue"
1320507100,13205,"71","あまがせいせき","天ヶ瀬遺跡","青梅市 天ヶ瀬町","［縄文時代］［中世］［近世］","包蔵地　その他の墓","","縄文土器　陶器",139.250615632156,35.7879086083024,"0","1","0","0","0","0","1","1","0","lightblue"
1320509100,13205,"91","かべみんようあと","河辺民窯跡","青梅市 河辺","[近世]","窯","","",139.286969921519,35.7789379407645,"0","0","0","0","0","0","0","1","0","lightblue"
1320510600,13205,"106","あまだいらみんようあといせき","天平民窯跡遺跡","青梅市 吹上","[近世]","窯","","陶器",139.282026075304,35.7997135961455,"0","0","0","0","0","0","0","1","0","lightblue"
1320515300,13205,"153","しんまちのおおいど","新町の大井戸","青梅市 新町二丁目","[近世]","大井戸","※遺跡範囲のすべてが東京都指定史跡青梅新町の大井戸となっています。","",139.299432539843,35.7889087052672,"0","0","0","0","0","0","0","1","0","lightblue"
1320515500,13205,"155","ふじづか","富士塚","青梅市 新町五丁目","[近世]","その他（富士塚）","","",139.307397625377,35.7892429004816,"0","0","0","0","0","0","0","1","0","lightblue"
1320515800,13205,"158","たけのしたいせき","竹の下遺跡","青梅市 今井二丁目","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落・生産関連","[平安時代]溝状遺構　粘土採掘坑　[中世]溝状遺構　[近世]溝状遺構　柱穴","縄文土器　土師器　須恵器　陶磁器　瓦",139.308564922118,35.8073429689499,"0","1","0","1","1","1","1","1","0","lightblue"
1320515900,13205,"159","なりきいしばいところくぼいせき","成木石灰所久保遺跡","青梅市 成木六丁目","[近世]","その他の墓・屋敷・その他","※遺跡範囲のすべてが青梅市指定史跡成木石灰所久保遺跡となっています。","",139.226504015791,35.8322523328482,"0","0","0","0","0","0","0","1","0","lightblue"
1320516000,13205,"160","いしばいやきいせき（せっかいせきさいしゅあと）","石灰焼遺跡(石灰石採取跡)","青梅市 成木六丁目","[近世]","その他（生産関連）","※遺跡範囲のすべてが青梅市指定史跡石灰石採取跡となっています。","",139.230074571646,35.8222034912374,"0","0","0","0","0","0","0","1","0","lightblue"
1320516400,13205,"164","","青梅市№164遺跡","青梅市 根ヶ布一丁目","[縄文時代（早期）][近世]","包蔵地","","縄文土器",139.263349314839,35.8004654308934,"0","1","0","0","0","0","0","1","0","lightblue"
1320518100,13205,"181","ししぼりいせき","シシボリ遺跡","青梅市 和田町一丁目　 和田町二丁目","[近世？]","その他（生産）","形態（堀）　堀　陥し穴","",139.228368316656,35.7784947766406,"0","0","0","0","0","0","0","1","0","lightblue"
1320600100,13206,"1","むさしこくぶんじあとかんれんいせき","武蔵国分寺跡関連遺跡","府中市 栄町一丁目　 栄町二丁目　 栄町三丁目　 武蔵台一丁目　 武蔵台二丁目","[旧石器時代][縄文時代（前期～後期）][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]炭化物集中部　[縄文時代]集石　土坑　焼土　[奈良時代][平安時代]土坑　火葬墓　[平安時代]住居　掘立柱建物　土坑　道路　溝　[中世][近世]柱穴列　土坑　道路　溝","ナイフ形石器　尖頭器　細石刃　石核　縄文土器　打斧　磨斧　石鏃　石匙　石錐　石錘　ピエス・エスキーユ　石皿　スタンプ形石器　剥片　凹石　敲石　土師器　須恵器　陶器(緑釉・灰釉)　磁器　擂鉢　瓦　石製品　砥石　鉄製品　瓦　銭貨　漆紙文書　土製品　木製くし　煙管",139.470458,35.69050485,"1","1","0","0","1","1","1","1","0","lightblue"
1320600200,13206,"2","むさしこくふかんれんいせき","武蔵国府関連遺跡","府中市 日鋼町、片町一丁目、片町二丁目、片町三丁目 寿町一丁目、寿町二丁目、寿町三丁目、小柳町一丁目、小柳町二丁目 清水が丘一丁目、清水が丘二丁目、清水が丘三丁目 白糸台一丁目、白糸台二丁目、白糸台三丁目、白糸台四丁目、白糸台五丁目、白糸台六丁目 八幡町一丁目、八幡町二丁目、八幡町三丁目 府中町一丁目、府中町二丁目、府中町三丁目 分梅町一丁目、分梅町二丁目、分梅町三丁目 本宿町一丁目、本宿町二丁目、本宿町三丁目、本宿町四丁目 緑町一丁目、緑町二丁目、緑町三丁目 宮西町一丁目、宮西町二丁目、宮西町三丁目、宮西町四丁目、宮西町五丁目 宮町一丁目、宮町二丁目、宮町三丁目 美好町一丁目、美好町二丁目、美好町三丁目 若松町一丁目、若松町二丁目、若松町三丁目、日吉町 西府町一丁目、西府町二丁目、西府町三丁目、西府町四丁目、西府町五丁目、日新町二丁目","[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","官衙・集落","奈良時代][平安時代]住居　掘立柱建物　土坑　柵　道路　溝　井戸　土壙墓　地下式横穴墓　火葬墓　火葬遺構","須恵器　土師器　二彩　緑釉　刀子　鉄鏃　鉄斧　紡錘車　石帯　土錘　瓦",139.4847811,35.67019899,"1","1","1","1","1","1","1","1","0","lightblue"
1320600300,13206,"3","みたけづか","御岳塚","府中市 本宿町一丁目","［縄文時代（前期～中期）］［奈良時代］［平安時代］[中世]［近世］","包蔵地・塚","[中世]周溝","",139.457327,35.67054776,"0","1","0","0","1","1","1","1","0","lightblue"
1320602100,13206,"21","とびたきゅうきたいせき","飛田給北遺跡","府中市 朝日町三丁目","[旧石器時代][縄文時代（中期）][古墳時代][奈良時代][平安時代][近世]","包蔵地・集落","[旧石器時代]礫群 [縄文時代]土坑 [古墳時代]住居 竪穴遺構 溝 [奈良時代][平安時代]土坑 [近世]ピット列 土坑","ナイフ形石器 掻器 敲石 磨石 石核 焼礫 縄文土器 打斧 礫器 石槍 石皿 磨石 土師器 須恵器 砥石 青銅鉈尾 陶磁器",139.523014945841,35.6687357655938,"1","1","0","1","1","1","0","1","0","lightblue"
1320602500,13206,"25","つねひさいちりづか","常久一里塚","府中市 若松町一丁目 清水が丘三丁目","[近世]","その他（塚）","※遺跡範囲のすべてが市指定史跡甲州街道常久一里塚跡となっています。","",139.499316579504,35.6679706981041,"0","0","0","0","0","0","0","1","0","lightblue"
1320603500,13206,"35","あさひちょうしんめいだいいせき","朝日町神明台遺跡","府中市 朝日町三丁目","[縄文時代][奈良時代][平安時代][近世]","包蔵地・集落","墳墓 溝 土坑 柵跡 陥し穴","縄文土器 土師器 須恵器 陶磁器 銅銭等",139.520405692126,35.6661418045728,"0","1","0","0","1","1","0","1","0","lightblue"
1320701300,13207,"13","","昭島市№13遺跡","昭島市 田中町一丁目 大神町二丁目","[縄文時代（中期～後期）][近世]","包蔵地","","縄文土器 銭貨（永楽通宝）",139.3550932,35.70650192,"0","1","0","0","0","0","0","1","0","lightblue"
1320701900,13207,"19","きょうづかしたいせき","経塚下遺跡","昭島市 中神町 宮沢町","[奈良時代][平安時代][中世][近世？]","集落","[平安時代]住居 土坑","土師器 須恵器 陶器（灰釉） 刀子 釘 青銅製品 硯 瓦 カワラケ",139.3659138,35.70134485,"0","0","0","0","1","1","1","1","0","lightblue"
1320703600,13207,"36","かいせいえんいせき","偕生園遺跡","昭島市 田中町二丁目","[縄文時代（中期）][奈良時代][平安時代][近世]","包蔵地","[平安時代]ピット 土坑 溝状 遺構","縄文土器 土師器 須恵器 陶器 陶磁器 鉄釘",139.3561291,35.69947685,"0","1","0","0","1","1","0","1","0","lightblue"
1320800100,13208,"1","みどりがおかいせき","緑ヶ丘遺跡","調布市 緑ヶ丘一丁目　 緑ヶ丘二丁目","[縄文時代（中期）][平安時代][中世][近世]","包蔵地・集落","[縄文時代]埋甕　[平安時代]火葬墓　[中世][近世]掘立柱建物","縄文土器　石器　土師器　須恵器　陶磁器　銭貨",139.5819554,35.66843074,"0","1","0","0","0","1","1","1","0","lightblue"
1320800200,13208,"2","やしろだいせき","社田遺跡","調布市 緑ケ丘二丁目","[縄文時代][奈良時代][中世][近世]","包蔵地","","縄文土器　土師器　陶磁器",139.5850312,35.67069691,"0","1","0","0","1","0","1","1","0","lightblue"
1320800500,13208,"5","せんがわいせき","仙川遺跡","調布市 仙川町二丁目　 仙川町三丁目","[旧石器時代][縄文時代（早期～中期）][弥生時代][古墳時代][近世]","包蔵地・集落","[旧石器時代]礫群　[縄文時代]集石　土坑　[古墳時代]住居　[近世]溝","ナイフ形石器　尖頭器　掻器　石核　剥片　縄文土器　打斧　弥生土器　土師器　須恵器　鉄製品　陶磁器",139.584402,35.66485111,"1","1","1","1","0","0","0","1","0","lightblue"
1320800700,13208,"7","おおはらいせき","大原遺跡","調布市 入間町一丁目","[縄文時代（早期・中期）][奈良時代][中世][近世]","包蔵地","[中世][近世]溝状遺構","縄文土器　土師器　陶器",139.5854034,35.65376101,"0","1","0","0","1","0","1","1","0","lightblue"
1320800900,13208,"9","がんざいせき","蟹沢遺跡","調布市 入間町三丁目","[旧石器時代][縄文時代（中期）][古墳時代][奈良時代][近世]","包蔵地","[近世]土壙墓","縄文土器　石器　土師器　陶磁器　石臼　鉄製品　人骨",139.5892481,35.64760604,"1","1","0","1","1","0","0","1","0","lightblue"
1320801000,13208,"10","みなみだいいせき","南台遺跡","調布市 深大寺東町四丁目　 深大寺東町五丁目　 深大寺東町六丁目","[縄文時代（中期～晩期）][奈良時代][平安時代][近世]","包蔵地","","縄文土器　土師器",139.5578128,35.67407388,"0","1","0","0","1","1","0","1","0","lightblue"
1320801100,13208,"11","じゃくぼいせき","蛇久保遺跡","調布市 西つつじヶ丘一丁目","[旧石器時代][縄文時代（中期）][弥生時代][古墳時代][奈良時代][近世]","包蔵地・集落","[旧石器時代]石器集中箇所　炭化物集中箇所　[縄文時代]住居　集石　炉　焼土　土坑　土壙墓　埋甕　[古墳時代]住居　[近世]溝","ナイフ形石器　尖頭器　縄文土器　打斧　磨石　耳飾　勾玉　土師器　陶磁器",139.5649612,35.66571255,"1","1","1","1","1","0","0","1","0","lightblue"
1320801600,13208,"16","しゅくいせき","宿遺跡","調布市 深大寺元町四丁目","[縄文時代（中期）][奈良時代][平安時代][近世]","包蔵地","[近世]土坑","縄文土器　土師器　陶磁器",139.5433433,35.66933823,"0","1","0","0","1","1","0","1","0","lightblue"
1320801800,13208,"18","てらやまいせき","寺山遺跡","調布市 深大寺元町五丁目","[縄文時代（中期～後期）][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居　敷石住居　土坑　[古墳時代][奈良時代][平安時代]住居　溝　[近世]井戸　溝","縄文土器　石器　土師器　須恵器　墨書土師器　陶磁器　鉄製品　板碑　銭貨",139.549816,35.66756606,"0","1","0","0","1","1","1","1","0","lightblue"
1320802500,13208,"25","うえのはらいせき","上野原遺跡","調布市 深大寺南町一丁目　 深大寺南町二丁目　 深大寺南町三丁目　 深大寺南町四丁目　　 深大寺南町五丁目　 佐須町五丁目　 柴崎二丁目","[旧石器時代][縄文時代（早期・後期）][古墳時代][奈良時代][平安時代][近世]","集落","[旧石器時代]礫群　[縄文時代]住居　集石　集石土坑　炉穴　陥し穴　土坑　[古墳時代]土壙墓　[平安時代]住居溝　[中世]土坑　地下室　濠　[中世][近世]溝　堀　[時代不明]掘立柱建物","ナイフ形石器　縄文土器　打斧　土師器　須恵器　陶器（灰釉）　鉄製品　木製品　陶磁器　ガラス",139.5588752,35.66405133,"1","1","0","1","1","1","0","1","0","lightblue"
1320803100,13208,"31","はらやまいせき","原山遺跡","調布市 佐須町四丁目 佐須町五丁目 柴崎一丁目","[縄文時代（中期）][奈良時代][平安時代][中世][近世]","包蔵地・集落","[縄文時代]住居 集石 集石土坑 土坑 埋甕 [平安時代]住居 溝","縄文土器 打斧 磨斧 石鏃 石錘 石皿 土錘 耳飾 土偶 垂飾 土製品 土師器 須恵器 カワラケ 陶磁器",139.5596349,35.65741136,"0","1","0","0","1","1","1","1","0","lightblue"
1320803500,13208,"35","なかごうちいせき","中耕地遺跡","調布市 調布ヶ丘二丁目 調布ヶ丘三丁目","[縄文時代（中期）][奈良時代][平安時代][近世]","集落","[縄文時代]集石 土坑 [奈良時代][平安時代]住居 掘立柱建物 柵列 [近世]井戸 野鍛冶 溝","縄文土器 石器 土師器 須恵器 墨書土器 陶器（灰釉） 陶磁器 鉄製品 焼印 木製品",139.5492385,35.65605693,"0","1","0","0","1","1","0","1","0","lightblue"
1320803600,13208,"36","きたうらいせき","北浦遺跡","調布市 八雲台一丁目 八雲台二丁目","[旧石器時代][縄文時代（草創期～中期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落","[旧石器時代]遺物集中箇所 炭化物集中箇所 [縄文時代]集石 土坑 埋甕 [奈良時代][平安時代]住居 [近世]ピット 土坑 溝","尖頭器 礫器 剥片 縄文土器 有舌尖頭器 土師器 須恵器 陶磁器",139.5582019,35.653348,"1","1","0","1","1","1","1","1","0","lightblue"
