JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
13201019000,13201,190,,八王子市№190遺跡,八王子市 鑓水,[平安時代？],包蔵地,,土師器
13201019500,13201,195,,八王子市№195遺跡,八王子市 鑓水,[縄文時代（早期?前期）],包蔵地,,縄文土器
13201019600,13201,196,,八王子市№196遺跡,八王子市 鑓水,[縄文時代（早期?前期）][平安時代]［近世］,包蔵地・その他（道）,,縄文土器　土師器　須恵器
13201019700,13201,197,,八王子市№197遺跡,八王子市 鑓水,[縄文時代（前期・後期）],包蔵地,,縄文土器
13201019800,13201,198,,八王子市№198遺跡,八王子市 鑓水,[縄文時代（早期?前期・後期）],包蔵地,,縄文土器
13201019900,13201,199,,八王子市№199遺跡,八王子市 鑓水,[縄文時代（早期）],包蔵地,,縄文土器
13201020000,13201,200,,八王子市№200遺跡,八王子市 鑓水,[縄文時代（前期・中期）][平安時代],包蔵地,,縄文土器　土師器
13201020100,13201,201,,八王子市№201遺跡,八王子市 鑓水,[縄文時代（早期）],包蔵地,,縄文土器
13201020300,13201,203,,八王子市№203遺跡,八王子市 鑓水,[平安時代],包蔵地,,土師器　須恵器　瓦
13201020500,13201,205,たまにゅーたうん№241いせき,多摩ニュータウン№241遺跡,八王子市 鑓水,[縄文時代（早期?晩期）][弥生時代][奈良時代][平安時代][近世],集落,[縄文時代]集石　炉　焼土　土坑　埋甕　[奈良時代][平安時代]住居　竪穴状遺構　土坑　[近世]ピット　杭列,縄文土器　打斧　石鏃　磨石　弥生土器　土師器　須恵器　鉄鏃　瓦　鉄滓　陶磁器
13201020600,13201,206,たまにゅーたうん№322いせき,多摩ニュータウン№322遺跡,八王子市 鑓水,[縄文時代（中期）][平安時代][近世],包蔵地,,縄文土器　土師器　陶器
13201020700,13201,207,たいほうじうらいせき,大法寺裏遺跡,八王子市 鑓水,[縄文時代（早期・中期）][平安時代],集落・窯・その他（工房）,[縄文時代]土坑　[平安時代]住居址　竪穴状遺構　掘立柱建物址　焼土坑　[時代不明]ピット群　灰窯,縄文土器　土師器　土師器甕　須恵器　須恵器坏　碗　瓦
13201020800,13201,208,やりみずちく№12いせき,鑓水地区No.12遺跡,八王子市 鑓水,[縄文時代（前期）][平安時代],包蔵地,,縄文土器　須恵器
13201020900,13201,209,やりみずちく№9いせき,鑓水地区No.9遺跡,八王子市 鑓水町,[縄文時代（前期）][弥生時代][平安時代],包蔵地,,縄文土器 弥生土器 土師器 須恵器
13201021000,13201,210,,八王子市№210遺跡,八王子市 鑓水町,[奈良時代][平安時代],包蔵地,,土師器　須恵器
13201021100,13201,211,,八王子市№211遺跡,八王子市 鑓水町,[縄文時代（早期?前期）],包蔵地,,縄文土器
13201021200,13201,212,,八王子市№212遺跡,八王子市 鑓水町,[縄文時代（早期?前期）][平安時代],包蔵地,,縄文土器　土師器　須恵器　瓦
13201021300,13201,213,,八王子市№213遺跡,八王子市 鑓水町,[平安時代],包蔵地,,土師器　須恵器
13201021400,13201,214,やりみずちく№15いせき,鑓水地区No.15遺跡,八王子市 鑓水町,[平安時代],包蔵地,,土師器
13201021500,13201,215,たまにゅーたうん№321いせき,多摩ニュータウン№321遺跡,八王子市 鑓水町,[奈良時代][平安時代],包蔵地,,土師器　須恵器　瓦
13201021600,13201,216,たまにゅーたうん№324いせき,多摩ニュータウン№324遺跡,八王子市 鑓水町,[奈良時代][平安時代][中世][近世],包蔵地,,土師器　陶器
13201021700,13201,217,たまにゅーたうん№228いせき,多摩ニュータウン№228遺跡,八王子市 鑓水町,[縄文時代（早期?中期）][古墳時代][近世],包蔵地,[縄文時代]焼土　土坑　[古墳時代]土坑　[近世]墓壙群　[時代不明]炉穴,縄文土器　打斧　礫器　石鏃　石皿　磨石　鉄鎌　煙管　銭貨
13201021800,13201,218,たまにゅーたうん№309いせき,多摩ニュータウン№309遺跡,八王子市 鑓水町,[旧石器時代][縄文時代（早期?後期）][平安時代][近世],集落,[旧石器時代]]遺物集中地点　[縄文時代]住居　集石　炉穴　焼土　土坑　[平安時代]土坑　墓壙　[近世]土坑　貯蔵穴　溝　道路,ナイフ形石器　尖頭器　掻器　石核　剥片　縄文土器　打斧　礫器　石鏃　石皿　磨石　スタンプ形石器　抉入磨石　土師器　須恵器　陶磁器
13201021900,13201,219,たまにゅーたうん№315いせき,多摩ニュータウン№315遺跡,八王子市 鑓水,[縄文時代（早期?中期）][奈良時代][平安時代],包蔵地,※町田市??127遺跡と一連の多摩ニュータウン遺跡 [縄文時代]土坑 [奈良時代][平安時代]土坑 [近世]土坑,縄文土器 陶器
13201022000,13201,220,たまにゅーたうん№320いせき,多摩ニュータウン№320遺跡,八王子市 鑓水,[旧石器時代][縄文時代（早期?中期）][平安時代][近世],集落,[縄文時代]集石　土坑　[平安時代]住居　土坑　[近世]建物,石器　縄文土器　打斧　石鏃　磨石　土師器　須恵器　　瓦　陶磁器　煙管　銭貨
13201022100,13201,221,たまにゅーたうん№233いせき,多摩ニュータウン№233遺跡,八王子市 鑓水,[奈良時代][平安時代],包蔵地,,土師器　布目瓦
13201022200,13201,222,たまにゅーたうん№319いせき,多摩ニュータウン№319遺跡,八王子市 鑓水,[縄文時代（中期?後期）][平安時代][近世],集落,[縄文時代]土坑　[平安時代]住居　[近世]土坑　溝,縄文土器　石鏃　土師器　須恵器　陶磁器
13201022300,13201,223,たまにゅーたうん№236いせき,多摩ニュータウン№236遺跡,八王子市 鑓水,[縄文時代（前期）][奈良時代][平安時代][近世],包蔵地,[奈良時代][平安時代]土坑　[時代不明]溝,縄文土器　土師器　陶磁器
13201022400,13201,224,たまにゅーたうん№237いせき,多摩ニュータウン№237遺跡,八王子市 鑓水,[縄文時代（早期?後期）][奈良時代][平安時代][中世][近世],包蔵地,※町田市??856遺跡と一連の多摩ニュータウン遺跡　 [縄文時代]集石　炉　焼土　土坑　[奈良時代][平安時代]土坑　[近世]土坑　井戸　溝,縄文土器　石鏃　スタンプ形石器　土師器　須恵器　陶磁器
13201022500,13201,225,たまにゅーたうん№325いせき,多摩ニュータウン№325遺跡,八王子市 鑓水,[縄文時代（早期?後期）][平安時代][中世][近世],集落,[縄文時代]集石　土坑　[平安時代]建物　焼土　柱穴　土坑　石組遺構　[近世]土坑　井戸　畝　段切り　道　馬埋葬遺構,縄文土器　打斧　礫器　石鏃　削器　石皿　磨石　石核　土師器　須恵器　土師質土器　　舶載陶磁器　　砥石　鉄製品　陶磁器　ホウロク　土製品　金具　煙管　銭貨　馬歯
13201022600,13201,226,たまにゅーたうん№231いせき,多摩ニュータウン№231遺跡,八王子市 鑓水,[旧石器時代][縄文時代（早期?中期）][平安時代],包蔵地,[縄文時代]集石　土坑　[平安時代]竪穴状遺構　土坑　工房,尖頭器　剥片　礫器　石鏃　石皿　スタンプ形石器　加工礫　石核　土師器　須恵器　陶器（灰釉）　鉄製品　瓦　炭化材
13201022700,13201,227,たまにゅーたうん№229いせき,多摩ニュータウン№229遺跡,八王子市 鑓水,[縄文時代][古墳時代][奈良時代][平安時代],集落,[縄文時代]土坑　[古墳時代]住居　[奈良時代][平安時代]土坑　道路状遺構,縄文土器　石斧　礫器　石鏃　石製品　土師器　須恵器　陶磁器
13201022800,13201,228,たまにゅーたうん№314いせき,多摩ニュータウン№314遺跡,八王子市 鑓水,[縄文時代（早期?後期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]焼土　土坑　[古墳時代]住居　[奈良時代][平安時代]土坑　道路状遺構　[近世]溝,縄文土器　石器　土器　石製品　土師器　須恵器　陶磁器
13201022900,13201,229,たまにゅーたうん№232いせき,多摩ニュータウン№232遺跡,八王子市 鑓水,[奈良時代][平安時代],包蔵地,,土師器　須恵器
13201023000,13201,230,たまにゅーたうん№333・334いせき,多摩ニュータウン№333・334遺跡,八王子市 鑓水,[縄文時代（早期?後期）][古墳時代][奈良時代][平安時代],包蔵地・集落,※町田市??124遺跡と一連の多摩ニュータウン遺跡 [縄文時代]土坑 [古墳時代]住居 [奈良時代][平安時代]住居 土坑,縄文土器 土師器 須恵器 陶磁器 鉄製品
13201023100,13201,231,たまにゅーたうん№227いせき,多摩ニュータウン№227遺跡,八王子市 鑓水,[縄文時代（早期?後期）][古墳時代][平安時代][近世],集落,[縄文時代]集石　土坑　[古墳時代]土坑　[平安時代]住居　竪穴状遺構　ピット群　土坑　土壙墓　[近世]土坑　溝,縄文土器　打斧　礫器　尖頭器　石鏃　掻器　石皿　磨石　石核　けつ状耳飾　土師器　須恵器　土師質土器　陶器　鉄製品　紡錘車　羽口　瓦　炭化種子　炭化材　陶磁器　石製品　板状鉄製品　丸釘　煙管　銭貨
13201023200,13201,232,たまにゅーたうん№308いせき,多摩ニュータウン№308遺跡,八王子市 鑓水,[縄文時代（中期）],包蔵地,,
13201023300,13201,233,たまにゅーたうん№326いせき,多摩ニュータウン№326遺跡,八王子市 鑓水,[縄文時代（前期）][奈良時代][平安時代],包蔵地,[縄文時代]土坑　[時代不明]段切状遺構　溝,縄文土器　石器　土師器　須恵器
13201023400,13201,234,たまにゅーたうん№224いせき,多摩ニュータウン№224遺跡,八王子市 鑓水,[縄文時代][奈良時代][平安時代][中世],包蔵地,[平安時代]土坑,縄文土器　土師器　須恵器　陶器
13201023500,13201,235,たまにゅーたうん№223いせき,多摩ニュータウン№223遺跡,八王子市 鑓水,[縄文時代（前期?中期）][奈良時代][平安時代],包蔵地,[縄文時代]土坑　[時代不明]焼土,縄文土器　土師器　須恵器
13201023700,13201,237,たまにゅーたうん№225いせき,多摩ニュータウン№225遺跡,八王子市 鑓水,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器
13201023800,13201,238,たまにゅーたうん№226いせき,多摩ニュータウン№226遺跡,八王子市 鑓水,[縄文時代（前期?中期）][古墳時代][平安時代][中世][近世],集落,[縄文時代]住居　土坑　[平安時代]住居　[時代不明]炭窯,縄文土器　土師器　須恵器　陶磁器
13201023900,13201,239,たまにゅーたうん№305いせき,多摩ニュータウン№305遺跡,八王子市 鑓水,[縄文時代（早期?前期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器
13201024000,13201,240,たまにゅーたうん№219いせき,多摩ニュータウン№219遺跡,八王子市 鑓水,[縄文時代（前期?後期）][弥生時代（後期）][平安時代],集落,[縄文時代]土坑　[古墳時代]土坑　[平安時代]住居　竪穴遺構　焼土　集石,縄文土器　打斧　礫器　石錘　石皿　磨石　両面加工石器　石核　土師器　須恵器　陶器（灰釉）　砥石　鉄製品　瓦　動物骨片
13201024100,13201,241,たまにゅーたうん№304いせき,多摩ニュータウン№304遺跡,八王子市 鑓水,[旧石器時代][縄文時代（前期?後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世],集落,[縄文時代]敷石住居　集石　陥し穴　土坑　[古墳時代]?[中世]土坑　[平安時代]住居　焼成坑　[平安時代][中世]土坑,ナイフ形石器　礫器　縄文土器　打斧　礫器　有舌尖頭器　削器　石皿　磨石　両面加工石　器　弥生土器　土師器　須恵器　土師質土器　陶器（灰釉）　砥石　鉄製品　瓦
13201024200,13201,242,たまにゅーたうん№220いせき,多摩ニュータウン№220遺跡,八王子市 鑓水,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器
13201024300,13201,243,たまにゅーたうん№302いせき,多摩ニュータウン№302遺跡,八王子市 鑓水,,包蔵地,,
13201024400,13201,244,たまにゅーたうん№221いせき,多摩ニュータウン№221遺跡,八王子市 鑓水,[時代不明],包蔵地,,
13201024500,13201,245,たまにゅーたうん№306いせき,多摩ニュータウン№306遺跡,八王子市 鑓水,[縄文時代（前期・後期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]土坑　[古墳時代]土坑　[平安時代]住居　[平安時代][中世]土坑　[近世]土坑　焼土　段切状遺構　溝,縄文土器　打斧　礫器　掻器　石皿　磨石　土師器　須恵器　陶器　瓦　陶磁器
13201024600,13201,246,たまにゅーたうん№307いせき,多摩ニュータウン№307遺跡,八王子市 鑓水,[縄文時代（早期?後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,※町田市??871遺跡と一連の多摩ニュータウン遺跡　[縄文時代]集石　集石土坑　炉　陥し穴　土坑　[古墳時代]土坑　[平安時代]住居　[近世]道,縄文土器　打斧　礫器　石鏃　削器　石匙　石皿　磨石　石核　弥生土器　土師器　須恵器　陶磁器　鉄釘　砥石　石臼　煙管　銭貨
13201024700,13201,247,たまにゅーたうん№303いせき,多摩ニュータウン№303遺跡,八王子市 鑓水,[縄文時代（早期?後期）][近世],包蔵地,[縄文時代]炉穴　[近世]土坑　溝状遺構,縄文土器　打斧　礫器　石皿　磨石　陶磁器
13201024800,13201,248,たまにゅーたうん№486いせき,多摩ニュータウン№486遺跡,八王子市 上柚木,[近世],塚,,
13201024900,13201,249,たまにゅーたうん№301いせき,多摩ニュータウン№301遺跡,八王子市 鑓水,[旧石器時代][縄文時代（早期?後期）][平安時代],集落,[旧石器時代]]遺物集中地点　[縄文時代]土坑　[平安時代]住居　土坑,尖頭器　細石刃　細石核　掻器　剥片　縄文土器　石器　土師器　須恵器　陶器
13201025000,13201,250,たまにゅーたうん№222いせき,多摩ニュータウン№222遺跡,八王子市 鑓水,[奈良時代][平安時代],包蔵地,[時代不明]土坑,土師器
13201025100,13201,251,たまにゅーたうん№214いせき,多摩ニュータウン№214遺跡,八王子市 鑓水,[縄文時代（前期?中期）],包蔵地,,縄文土器　礫器　石皿
13201025200,13201,252,たまにゅーたうん№215いせき,多摩ニュータウン№215遺跡,八王子市 鑓水,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器?
13201025300,13201,253,たまにゅーたうん№216いせき,多摩ニュータウン№216遺跡,八王子市 鑓水,[奈良時代][平安時代],包蔵地,[時代不明]竈,
13201025400,13201,254,たまにゅーたうん№217いせき,多摩ニュータウン№217遺跡,八王子市 鑓水,[縄文時代（早期?前期）][奈良時代],集落,[奈良時代]住居　段状落込み,縄文土器　土師器　須恵器
13201025500,13201,255,たまにゅーたうん№218いせき,多摩ニュータウン№218遺跡,八王子市 上柚木,[弥生時代（中期）],包蔵地・塚,※町田市??880と一連の多摩ニュータウン遺跡,弥生土器
13201025600,13201,256,,八王子市№256遺跡,八王子市 上柚木原田,[縄文時代（早期?後期）][弥生時代][平安時代][近世],包蔵地,,縄文土器　弥生土器　土師器　須恵器　陶磁器
13201025800,13201,258,たまにゅーたうん№213いせき,多摩ニュータウン№213遺跡,八王子市 上柚木,[旧石器時代][縄文時代（早期?後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]]石器製作址　土坑　[近世]建物　柱穴　土坑　室　階段　畝　配石　段切状遺構　削平面　溝　墓壙,ナイフ形石器　掻器　石核　剥片　炭化材　縄文土器　打斧　礫器　尖頭器　石鏃　石皿　磨石　凹石　土師器　須恵器　瓦　陶磁器　舶載陶磁器　硯　砥石　金属製品　銭貨　人骨
13201025900,13201,259,たまにゅーたうん№184いせき,多摩ニュータウン№184遺跡,八王子市 上柚木,[平安時代][中世],包蔵地,[時代不明]焼土　土坑　溝,土師器　須恵器　陶器
13201026000,13201,260,たまにゅーたうん№487いせき,多摩ニュータウン№487遺跡,八王子市 上柚木,[縄文時代],包蔵地,,縄文土器
13201026100,13201,261,たまにゅーたうん№185いせき,多摩ニュータウン№185遺跡,八王子市 上柚木,[縄文時代（前期）],包蔵地,,
13201026200,13201,262,たまにゅーたうん№180いせき,多摩ニュータウン№180遺跡,八王子市 上柚木,[縄文時代（前期）],包蔵地,,縄文土器
13201026300,13201,263,たまにゅーたうん№182いせき,多摩ニュータウン№182遺跡,八王子市 上柚木,[縄文時代（早期?中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　集石　土坑　石鏃製作址　[古墳時代]土坑　[奈良時代][平安時代]住居　土坑　[平安時代]?[近世]土坑　溝　[近世]井戸　炭窯　段切状遺構　溝　墓,縄文土器　打斧　磨斧　礫器　尖頭器　石鏃　掻器　石皿　磨石　敲石　石核　土師器　須恵器　陶器（灰釉）　鉄製品　陶磁器　銭貨
13201026400,13201,264,たまにゅーたうん№181いせき,多摩ニュータウン№181遺跡,八王子市 上柚木,[縄文時代],包蔵地,[時代不明]円形遺構,縄文土器?　剥片石器
13201026500,13201,265,たまにゅーたうん№183いせき,多摩ニュータウン№183遺跡,八王子市 上柚木,[奈良時代][平安時代],包蔵地,,
13201026600,13201,266,たまにゅーたうん№488いせき,多摩ニュータウン№488遺跡,八王子市 上柚木,[旧石器時代][縄文時代（早期?中期）][平安時代][近世],集落,[旧石器時代]]遺物集中地点　[縄文時代]土坑　[近世]土坑　溝,掻器　削器　彫器　石核　剥片　礫　炭化物　縄文土器　石器　土師器　須恵器　陶磁器
13201026700,13201,267,たまにゅーたうん№177いせき,多摩ニュータウン№177遺跡,八王子市 上柚木,[旧石器時代][縄文時代（早期?中期）][中世][近世],包蔵地,[縄文時代]集石　土坑　[近世]土坑　炭窯,ナイフ形石器　縄文土器　打斧　礫器　板碑　陶磁器　瓦質土器　鉄鎌
13201026800,13201,268,たまにゅーたうん№298いせき,多摩ニュータウン№298遺跡,八王子市 上柚木,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　[奈良時代][平安時代]土坑　[時代不明]焼土,縄文土器　石器　陶磁器
13201026900,13201,269,たまにゅーたうん№489いせき,多摩ニュータウン№489遺跡,八王子市 上柚木,[旧石器時代][縄文時代（前期）][近世],包蔵地,[縄文時代]土坑　[近世]溝,剥片　縄文土器　打斧　陶磁器
13201027000,13201,270,たまにゅーたうん№491いせき,多摩ニュータウン№491遺跡,八王子市 上柚木,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　[奈良時代][平安時代]土坑　[近世]溝　[時代不明]焼土,剥片　縄文土器　打斧　土師器　陶磁器
13201027100,13201,271,たまにゅーたうん№167いせき,多摩ニュータウン№167遺跡,八王子市 下柚木,[旧石器時代][縄文時代（前期）][平安時代][近世],包蔵地,[旧石器時代]]ユニット [縄文時代]集石 土坑 [近世]土坑 集石 井戸,ナイフ形石器 掻器 削器 彫器 石核 縄文土器 土師質土器 陶磁器 銭貨
13201027200,13201,272,たまにゅーたうん№174いせき,多摩ニュータウン№174遺跡,八王子市 上柚木,[旧石器時代][縄文時代（早期?中期）][古墳時代][奈良時代][平安時代],集落,[縄文時代]土坑　集石土坑　[平安時代]住居　[近世]炭窯,縄文土器　打斧　礫器　石鏃　石匙　石錘　石皿　磨石　凹石　土製耳飾　土師器　須恵器　陶磁器
13201027300,13201,273,たまにゅーたうん№175いせき,多摩ニュータウン№175遺跡,八王子市 下柚木,[縄文時代（早期?前期）],包蔵地,[時代不明]土坑　配石,縄文土器　打斧　磨斧　尖頭器　石鏃　削器　石皿　磨石　土製けつ状耳飾　土製耳飾　土製丸玉
13201027400,13201,274,たまにゅーたうん№166いせき,多摩ニュータウン№166遺跡,八王子市 下柚木,[縄文時代（早期?中期）][奈良時代][平安時代][近世],集落,[旧石器時代]]ユニット　[縄文時代]集石　焼土　土坑　[奈良時代][平安時代]土坑　[近世]炭窯　溝,ナイフ形石器　剥片　縄文土器　打斧　土師器　須恵器　陶磁器　鉄鎌
13201027500,13201,275,たまにゅーたうん№496いせき,多摩ニュータウン№496遺跡,八王子市 上柚木　 下柚木,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],集落,[旧石器時代]]遺物集中地点　[縄文時代]住居　集石　土坑　[平安時代][中世]ピット　土坑　集石　井戸　[中世][近世]建物　竪穴状遺構　ピット　土坑　地下式土坑　焼土　井戸　段切状遺構　溝,ナイフ形石器　尖頭器　掻器　敲石　石核　剥片　縄文土器　打斧　礫器　石鏃　掻器　石皿　須恵器　陶磁器　土師質土器　瓦器　舶載陶磁器　鉄製品　砥石　石臼　編み石　銭貨
13201027600,13201,276,たまにゅーたうん№490いせき,多摩ニュータウン№490遺跡,八王子市 上柚木,[旧石器時代][縄文時代（早期?中期）][古墳時代][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　[奈良時代][平安時代]土坑　[近世]炭窯　溝　[時代不明]住居　焼土　土坑,剥片　縄文土器　石器　土師器　陶磁器　擂鉢
13201027700,13201,277,たまにゅーたうん№310いせき,多摩ニュータウン№310遺跡,八王子市 上柚木,[縄文時代],包蔵地,,
13201027800,13201,278,たまにゅーたうん№176いせき,多摩ニュータウン№176遺跡,八王子市 上柚木,[縄文時代（前期?中期）][近世],包蔵地,,縄文土器　陶磁器
13201027900,13201,279,たまにゅーたうん№286いせき,多摩ニュータウン№286遺跡,八王子市 上柚木,[縄文時代（早期?前期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]土坑　[近世]炭窯　溝,縄文土器　スタンプ形石器　石器　加工礫　土製円板　弥生土器　土師器　陶磁器
13201028000,13201,280,たまにゅーたうん№168いせき,多摩ニュータウン№168遺跡,八王子市 下柚木,[縄文時代],包蔵地,,縄文土器
13201028100,13201,281,たまにゅーたうん№169いせき,多摩ニュータウン№169遺跡,八王子市 上柚木,[縄文時代（早期?中期）][近世],包蔵地,[時代不明]土坑,縄文土器　陶磁器
13201028200,13201,282,たまにゅーたうん№293いせき,多摩ニュータウン№293遺跡,八王子市 下柚木,[縄文時代（早期?中期）],集落,[縄文時代]住居　土坑　[時代不明]集石　落込み　溝状遺構,縄文土器　磨斧　石鏃　石皿　磨石　有孔石製品
13201028300,13201,283,たまにゅーたうん№178いせき,多摩ニュータウン№178遺跡,八王子市 上柚木,[縄文時代（早期?前期）][平安時代],集落,[平安時代]住居 土坑,縄文土器 磨斧 礫器 土師器 鉄釘 鉄鏃 鞴口 馬具
13201028400,13201,284,たまにゅーたうん№323いせき,多摩ニュータウン№323遺跡,八王子市 下柚木,[縄文時代（中期）],包蔵地,,縄文土器
13201028500,13201,285,たまにゅーたうん№108いせき,多摩ニュータウン№108遺跡,八王子市 下柚木,,集落,,
13201028600,13201,286,たまにゅーたうん№109いせき,多摩ニュータウン№109遺跡,八王子市 下柚木,[縄文時代（早期?中期）]［平安時代］,集落,,
13201028700,13201,287,たまにゅーたうん№116いせき,多摩ニュータウン№116遺跡,八王子市 下柚木,[縄文時代（草創期?中期）][近世],包蔵地,[縄文時代]集石　土坑,ナイフ形石器　打斧　磨斧　掻器　削器　有溝磨製石器　陶磁器
13201028800,13201,288,たまにゅーたうん№153いせき,多摩ニュータウン№153遺跡,八王子市 下柚木,[縄文時代（早期・中期）][近世],包蔵地,[近世]地下式土坑　[時代不明]墓壙,縄文土器　打斧　砥石
13201028900,13201,289,たまにゅーたうん№154いせき,多摩ニュータウン№154遺跡,八王子市 下柚木,[縄文時代（早期・中期）],包蔵地,[時代不明]土坑,縄文土器
13201029000,13201,290,たまにゅーたうん№155いせき,多摩ニュータウン№155遺跡,八王子市 下柚木,[奈良時代][平安時代],包蔵地,,土師器
13201029100,13201,291,たまにゅーたうん№157いせき,多摩ニュータウン№157遺跡,八王子市 下柚木,[縄文時代（早期）],包蔵地,,縄文土器　打斧　剥片
13201029200,13201,292,たまにゅーたうん№156いせき,多摩ニュータウン№156遺跡,八王子市 下柚木,[縄文時代（中期）],包蔵地,,縄文土器
13201029300,13201,293,たまにゅーたうん№114いせき,多摩ニュータウン№114遺跡,八王子市 下柚木,[縄文時代（中期）][平安時代][近世],集落,[縄文時代]住居　集石　土坑　[近世]井戸　炭窯,縄文土器　石器　剥片　土師器　陶磁器　瓦器
13201029400,13201,294,たまにゅーたうん№158いせき,多摩ニュータウン№158遺跡,八王子市 下柚木,[縄文時代（中期）][近世],包蔵地,,縄文土器　陶磁器
13201029500,13201,295,たまにゅーたうん№159いせき,多摩ニュータウン№159遺跡,八王子市 下柚木,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201029600,13201,296,たまにゅーたうん№160いせき,多摩ニュータウン№160遺跡,八王子市 下柚木,[縄文時代（前期）],包蔵地,,縄文土器
13201029700,13201,297,たまにゅーたうん№493いせき,多摩ニュータウン№493遺跡,八王子市 上柚木,[旧石器時代][縄文時代（前期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石　焼土　土坑　[奈良時代][平安時代]住居　[平安時代][中世]水溜め　[近世]ピット　井戸　溝　[時代不明]土坑,剥片　縄文土器　石器　土師器　須恵器　鉄斧　鉄鏃　木製品　陶磁器　土人形
13201029800,13201,298,たまにゅーたうん№492いせき,多摩ニュータウン№492遺跡,八王子市 上柚木　 下柚木,[旧石器時代][縄文時代（前期）][縄文時代（中期）][近世],集落,[旧石器時代]]礫群　[縄文時代]土坑　[近世]建物　ピット　土坑　室　井戸　段切状遺構　溝,石器　縄文土器　石器　陶磁器　砥石　銭貨
13201029900,13201,299,,八王子市№299遺跡,八王子市 下柚木,[縄文時代（早期?中期）][古墳時代][平安時代],包蔵地,,縄文土器　土師器
13201030000,13201,300,たまにゅーたうん№115いせき,多摩ニュータウン№115遺跡,八王子市 下柚木,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],集落,[旧石器時代]]礫群　[縄文時代]住居　集石　土坑　[近世]土坑　井戸　炭窯　溝,尖頭器　縄文土器　石器　陶磁器　カワラケ
13201030100,13201,301,たまにゅーたうん№113いせき,多摩ニュータウン№113遺跡,八王子市 下柚木,[旧石器時代][縄文時代（前期?中期）][奈良時代][平安時代][中世][近世],集落・社寺,[旧石器時代]]礫群　[縄文時代]住居　集石　炉　土坑　配石　[奈良時代][平安時代]住居　土坑　[中世]ピット　集石　土坑　井戸　土坑　地下式横穴　炭窯　墓壙　[近世]土坑　井戸　段切状遺構　溝,ナイフ形石器　尖頭器　剥片　縄文土器　打斧　磨斧　石鏃　土師器　須恵器　鉄斧　刀子　陶磁器　カワラケ　和鏡　銭貨
13201030200,13201,302,たまにゅーたうん№152いせき,多摩ニュータウン№152遺跡,八王子市 松木,[縄文時代（中期）],包蔵地,,縄文土器
13201030300,13201,303,たまにゅーたうん№151いせき,多摩ニュータウン№151遺跡,八王子市 松木,[縄文時代（前期?中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　土人形
13201030400,13201,304,たまにゅーたうん№495いせき,多摩ニュータウン№495遺跡,八王子市 上柚木,[縄文時代（早期?中期）][奈良時代][平安時代][近世],包蔵地,[奈良時代][平安時代]土坑　[近世]炭窯　[時代不明]配石状遺構,縄文土器　石器　陶磁器
13201030500,13201,305,たまにゅーたうん№407いせき,多摩ニュータウン№407遺跡,八王子市 上柚木　 下柚木,[縄文時代（早期?中期）][弥生時代][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　土坑　[平安時代]円形土坑　[中世][近世]地下式土坑　井戸,縄文土器　尖頭器　石器　弥生土器　土師器　須恵器　陶磁器　砥石
13201030600,13201,306,たまにゅーたうん№106いせき,多摩ニュータウン№106遺跡,八王子市 堀之内　 越野,[旧石器時代][縄文時代（前期?中期）][奈良時代][平安時代][近世],集落,[縄文時代]集石　土坑　[奈良時代][平安時代]住居　土坑　溝　[近世]土坑　炭窯　溝　道路状遺構,掻器　縄文土器　打斧　磨斧　礫器　石鏃　石皿　耳飾　土師器　須恵器　陶器（灰釉）　鉄鏃　陶磁器
13201030700,13201,307,たまにゅーたうん№433いせき,多摩ニュータウン№433遺跡,八王子市 越野,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　土坑　[奈良時代][平安時代]土坑　[中世][近世]建物　柱穴群　焼土　井戸　地下式土坑　墓塚　段切り　溝,石核　剥片　縄文土器　石器　板碑　陶磁器　砥石　桶　曲物　漆器
